customer_id,geography,gender,age,tenure_years,balance,credit_score,num_products,has_credit_card,is_active_member,estimated_salary,exited,complaints_last_year,support_calls,satisfaction_score,last_contact_days_ago,contract_type,products_used,loan_amount,mobile_app_logins_month,churn_risk_pct
BNK-300672,France,Female,27,8,2464.58,722,2,False,False,34081108,False,1,0,3.58,183,annual,2,0.0,2,6.7
BNK-300673,Germany,Male,66,9,9939.02,609,2,True,True,23700636,False,0,3,3.45,112,monthly,2,0.0,8,5.8
BNK-300674,Spain,Female,55,6,9347.15,606,1,False,True,60172443,False,0,1,5.0,309,monthly,1,65119.0,4,3.7
BNK-300675,Spain,Female,58,9,8269.04,698,1,True,True,39531072,False,0,1,3.76,361,annual,1,0.0,12,4.1
BNK-300676,France,Male,37,9,0.0,717,1,False,True,81015329,False,0,2,5.0,309,monthly,1,0.0,7,10.8
BNK-300677,Germany,Male,33,2,40065.84,655,1,True,True,28929511,False,1,1,4.12,101,annual,1,0.0,16,2.9
BNK-300678,France,Female,45,4,20321.73,660,3,False,True,106104861,False,0,3,3.32,356,monthly,3,0.0,16,1.5
BNK-300679,France,Male,31,0,20178.23,559,1,True,False,36361288,False,1,1,2.73,132,annual,1,0.0,1,26.1
BNK-300680,Germany,Male,19,7,6271.33,685,2,True,True,27882863,False,0,0,4.99,29,biennial,2,0.0,10,2.2
BNK-300681,Spain,Female,59,1,17533.84,538,1,False,True,121099515,True,0,0,2.85,196,monthly,1,91850.0,11,16.0
BNK-300682,Spain,Female,67,7,3696.94,560,2,False,False,14555831,False,0,1,4.66,348,annual,2,26519.0,4,11.6
BNK-300683,Germany,Male,30,8,3846.03,675,1,False,True,27547324,False,0,1,5.0,2,annual,1,0.0,14,5.1
BNK-300684,Spain,Male,53,4,30745.5,585,1,False,False,15795423,False,0,0,4.54,3,monthly,1,0.0,1,19.6
BNK-300685,France,Male,69,6,2704.48,587,2,True,False,14484904,False,0,1,4.27,2,annual,2,0.0,2,11.6
BNK-300686,France,Female,60,9,2724.32,611,1,False,False,12918711,False,1,1,4.98,306,monthly,1,0.0,1,18.3
BNK-300687,Germany,Male,65,7,5599.65,558,1,True,True,49433251,False,1,0,4.64,86,annual,1,0.0,18,8.9
BNK-300688,Spain,Female,68,4,3054.2,647,2,True,True,18684953,False,0,1,2.99,181,annual,2,0.0,19,3.1
BNK-300689,Germany,Female,32,9,46385.84,680,4,True,False,31971885,False,0,0,5.0,30,monthly,4,0.0,2,11.3
BNK-300690,France,Male,22,0,7821.59,559,2,False,True,56724306,False,0,1,3.96,344,annual,2,22113.0,9,3.6
BNK-300691,France,Female,63,2,626.81,578,2,True,False,45783204,False,0,1,5.0,277,annual,2,0.0,4,16.3
BNK-300692,France,Female,63,3,8212.01,640,2,True,False,44665647,False,0,1,4.41,208,monthly,2,0.0,2,4.3
BNK-300693,Spain,Male,28,3,0.0,670,2,True,True,66630032,False,1,1,4.95,318,monthly,2,0.0,8,2.4
BNK-300694,France,Male,69,6,2524.68,573,2,True,True,81203609,False,0,1,3.82,75,monthly,2,0.0,8,3.1
BNK-300695,France,Female,19,7,0.0,657,2,True,True,19421430,False,1,0,2.79,151,biennial,2,0.0,4,4.9
BNK-300696,Germany,Female,39,0,167.84,553,2,False,True,46240040,False,2,0,4.45,354,monthly,2,0.0,10,6.5
BNK-300697,France,Male,72,2,1002.96,528,3,True,False,31694287,False,0,0,4.78,189,monthly,3,25477.0,2,13.1
BNK-300698,France,Male,38,8,5536.13,630,1,True,True,33747526,False,3,1,3.55,111,monthly,1,0.0,13,4.7
BNK-300699,Germany,Female,61,5,1234.31,539,1,False,False,17056088,False,0,2,3.84,224,monthly,1,0.0,3,27.5
BNK-300700,France,Female,20,3,5451.98,626,2,False,True,27834341,True,0,2,1.23,341,monthly,2,0.0,20,2.0
BNK-300701,Germany,Male,45,4,858.47,628,3,False,True,29396398,False,0,1,3.88,35,monthly,3,0.0,19,4.9
BNK-300702,Spain,Male,62,6,114.79,588,3,True,True,74245092,False,0,2,3.0,363,monthly,3,0.0,12,1.8
BNK-300703,France,Male,66,5,3741.78,599,1,True,True,20380794,False,1,1,4.41,172,monthly,1,0.0,13,6.9
BNK-300704,France,Female,42,8,22905.96,715,2,False,True,11017856,False,1,1,4.27,33,annual,2,0.0,12,1.2
BNK-300705,Germany,Female,22,9,8765.83,762,4,True,False,36204901,False,1,2,4.01,350,annual,4,0.0,2,5.3
BNK-300706,Germany,Female,48,8,4878.36,639,1,True,False,19372643,True,1,1,4.06,208,annual,1,0.0,0,11.4
BNK-300707,Spain,Male,60,1,1585.05,603,2,True,True,33867521,False,0,1,4.19,76,monthly,2,0.0,12,12.1
BNK-300708,France,Male,43,4,9702.88,610,1,True,False,50532797,False,1,2,4.15,67,biennial,1,21089.0,0,14.3
BNK-300709,Spain,Male,72,4,15455.1,554,3,True,True,34547560,False,0,0,4.26,31,monthly,3,0.0,15,3.5
BNK-300710,France,Male,35,6,16788.62,600,1,False,True,29271731,False,0,2,3.53,193,annual,1,0.0,10,6.8
BNK-300711,France,Female,64,9,3395.5,629,2,True,True,33581129,False,2,0,4.79,103,annual,2,0.0,8,3.3
BNK-300712,Germany,Male,61,4,6986.17,633,1,False,True,55475658,False,0,0,3.27,116,monthly,1,0.0,12,10.6
BNK-300713,France,Female,42,3,29754.09,560,1,True,False,20387282,False,0,1,4.34,200,monthly,1,0.0,1,15.9
BNK-300714,France,Female,23,8,11423.06,668,1,False,False,52273298,False,0,0,4.97,349,annual,1,0.0,5,14.7
BNK-300715,France,Female,37,7,0.0,637,1,True,True,21977611,True,0,1,2.18,317,annual,1,0.0,11,6.2
BNK-300716,France,Female,61,4,0.0,600,3,True,False,49071576,False,0,2,2.93,39,biennial,3,0.0,0,7.6
BNK-300717,Germany,Female,68,9,1204.26,630,1,True,False,16788593,False,0,3,3.16,130,annual,1,0.0,1,30.0
BNK-300718,France,Male,44,3,13910.56,629,1,True,False,47631767,False,2,2,5.0,81,biennial,1,0.0,1,13.3
BNK-300719,France,Female,34,2,9594.9,690,3,True,True,34512066,False,0,2,3.51,126,annual,3,0.0,15,0.7
BNK-300720,France,Male,61,0,2582.6,523,1,False,False,38111720,False,0,2,3.04,329,monthly,1,79141.0,2,31.1
BNK-300721,Germany,Female,71,0,2142.26,506,2,True,True,58657559,True,0,1,3.29,125,biennial,2,0.0,17,17.5
BNK-300722,Spain,Female,26,8,2354.76,684,1,True,False,24087610,False,0,1,1.82,236,annual,1,35306.0,4,11.2
BNK-300723,France,Female,36,0,3512.57,654,3,True,True,35863466,False,0,2,3.24,307,monthly,3,0.0,13,2.3
BNK-300724,Spain,Male,63,7,0.0,553,2,True,False,42262284,False,0,0,5.0,100,annual,2,0.0,2,9.3
BNK-300725,Germany,Female,25,0,0.0,625,1,False,True,31272499,True,1,1,2.24,171,monthly,1,0.0,9,15.6
BNK-300726,Spain,Male,73,2,27181.41,548,2,False,True,51968585,False,1,3,3.79,297,biennial,2,93831.0,16,2.6
BNK-300727,Germany,Female,31,3,8357.69,661,1,False,True,42826423,False,1,1,4.24,121,annual,1,37756.0,14,7.7
BNK-300728,France,Male,45,2,25005.07,623,1,False,True,27174538,False,1,0,4.24,244,monthly,1,83937.0,12,5.5
BNK-300729,Spain,Female,47,1,5522.54,589,1,True,True,68211327,False,0,1,3.57,65,biennial,1,0.0,6,9.0
BNK-300730,Germany,Female,39,9,5451.22,683,2,True,False,48095700,False,1,2,4.44,335,monthly,2,0.0,3,5.2
BNK-300731,Spain,Male,25,4,272.39,618,2,True,True,23830375,False,0,2,5.0,46,monthly,2,22774.0,13,4.2
BNK-300732,Spain,Male,19,4,5409.62,685,1,False,False,23711188,False,0,1,3.15,251,monthly,1,0.0,4,9.2
BNK-300733,Germany,Female,39,7,6315.67,702,3,True,False,32540596,False,1,2,3.61,355,monthly,3,0.0,5,3.8
BNK-300734,Germany,Male,33,9,12911.1,676,1,False,True,45421421,False,0,2,3.92,52,monthly,1,0.0,19,5.8
BNK-300735,France,Female,69,2,3735.45,546,2,False,True,12007416,False,1,0,4.56,178,annual,2,0.0,10,3.9
BNK-300736,Germany,Female,55,4,0.0,593,1,True,True,24336811,False,0,1,4.03,346,monthly,1,0.0,10,14.3
BNK-300737,Germany,Male,23,4,3184.23,679,1,True,True,27207855,False,0,1,3.9,27,biennial,1,0.0,11,8.9
BNK-300738,Germany,Female,61,2,3753.51,572,2,False,True,17697398,False,0,2,2.76,112,monthly,2,69933.0,12,7.0
BNK-300739,France,Male,53,1,4244.93,530,2,False,False,21788038,False,0,1,3.09,330,monthly,2,0.0,3,27.8
BNK-300740,Spain,Female,25,9,1334.66,722,3,True,False,38896153,False,0,1,4.15,49,monthly,3,0.0,4,1.8
BNK-300741,France,Male,41,6,14038.65,597,2,True,True,28439772,False,0,1,3.59,348,monthly,2,0.0,12,2.7
BNK-300742,France,Female,60,6,10162.48,624,3,False,True,29579500,False,0,1,3.73,272,annual,3,94537.0,9,2.0
BNK-300743,France,Male,54,3,24001.85,518,4,True,False,18227379,False,0,1,3.95,87,biennial,4,0.0,1,12.0
BNK-300744,France,Female,50,6,2670.05,627,4,True,True,32638297,False,0,0,5.0,76,monthly,4,0.0,12,1.8
BNK-300745,France,Male,45,1,10051.71,587,1,True,True,17119406,False,1,1,3.6,116,monthly,1,0.0,14,4.8
BNK-300746,France,Female,57,1,10647.32,493,1,True,True,75321043,False,2,2,5.0,193,monthly,1,0.0,10,20.4
BNK-300747,France,Male,67,9,2970.1,634,2,True,True,86826216,False,0,0,5.0,350,annual,2,0.0,9,3.6
BNK-300748,France,Male,27,2,4994.07,581,1,False,True,28664570,False,1,5,4.64,289,monthly,1,45556.0,13,7.9
BNK-300749,France,Female,40,7,4273.03,649,3,False,True,20718451,False,1,0,3.32,6,monthly,3,0.0,12,1.2
BNK-300750,Spain,Female,66,2,0.0,550,1,False,False,55675820,False,1,4,4.11,215,annual,1,0.0,0,34.4
BNK-300751,Germany,Male,46,6,8454.95,569,3,False,True,48833991,False,0,0,3.69,119,annual,3,0.0,13,2.3
BNK-300752,France,Male,28,6,1152.0,614,1,False,True,92723071,False,1,0,5.0,193,monthly,1,0.0,11,4.3
BNK-300753,Germany,Male,25,7,1917.85,629,3,False,True,105930538,False,0,1,4.33,157,annual,3,0.0,16,2.6
BNK-300754,Germany,Female,59,9,7613.97,672,2,True,True,13181851,False,1,0,3.83,215,annual,2,0.0,18,4.2
BNK-300755,Germany,Male,45,4,9614.82,647,1,True,False,64817424,False,0,1,5.0,281,monthly,1,32869.0,3,23.2
BNK-300756,France,Male,63,8,6110.65,707,2,True,True,32491897,False,0,1,3.72,87,annual,2,0.0,12,2.8
BNK-300757,Germany,Female,24,2,14567.01,609,2,True,True,47788686,False,0,0,4.44,134,monthly,2,5017.0,11,4.0
BNK-300758,France,Male,52,9,6113.55,622,3,True,False,53579626,False,0,1,4.56,17,monthly,3,0.0,2,2.8
BNK-300759,France,Male,51,4,17381.55,610,2,True,True,52467926,False,0,1,4.28,124,monthly,2,35124.0,6,4.0
BNK-300760,Spain,Female,44,8,4363.9,633,2,True,True,59885209,False,0,1,3.91,360,annual,2,27878.0,16,1.6
BNK-300761,France,Female,42,8,12507.91,627,1,False,False,27442967,True,0,0,3.67,266,monthly,1,0.0,2,18.1
BNK-300762,France,Male,33,6,2891.99,650,2,True,True,22551563,False,0,1,3.5,247,annual,2,0.0,10,2.4
BNK-300763,France,Male,62,9,4228.57,657,1,False,True,65739587,False,0,2,4.89,310,monthly,1,0.0,8,7.7
BNK-300764,Germany,Male,36,6,2088.94,559,4,False,True,23485442,False,0,4,3.77,208,annual,4,63698.0,9,3.6
BNK-300765,France,Male,41,6,4290.82,613,2,True,True,92106367,False,1,0,5.0,34,biennial,2,0.0,14,1.0
BNK-300766,France,Male,66,2,16465.81,510,3,False,True,24780500,False,0,1,4.84,240,monthly,3,0.0,16,2.6
BNK-300767,France,Male,53,3,32496.28,588,3,True,False,30018888,False,2,2,4.44,52,annual,3,0.0,3,6.5
BNK-300768,France,Male,20,0,51.79,637,1,True,True,33017561,False,0,1,3.93,72,annual,1,0.0,18,17.9
BNK-300769,France,Female,21,7,1164.65,719,1,True,True,16805640,False,0,0,4.88,241,biennial,1,63873.0,16,4.3
BNK-300770,France,Male,48,6,7944.25,608,1,True,True,16829897,False,0,1,4.46,337,annual,1,0.0,13,2.2
BNK-300771,France,Female,58,6,9544.49,615,1,True,True,57297785,False,1,1,1.43,115,annual,1,53396.0,11,7.1
BNK-300772,France,Male,44,6,9506.47,564,1,True,True,15367046,False,0,1,3.35,110,annual,1,0.0,11,6.1
BNK-300773,Spain,Male,72,2,4987.27,523,3,True,False,128005872,True,0,2,3.13,244,biennial,3,0.0,1,12.3
BNK-300774,Germany,Female,66,9,11828.73,631,2,False,False,34645981,False,0,2,4.22,114,biennial,2,0.0,6,11.3
BNK-300775,France,Male,43,4,1208.64,563,2,False,True,21705650,False,0,1,4.57,64,monthly,2,0.0,10,1.6
BNK-300776,France,Female,31,6,21544.58,700,2,True,True,44806528,False,0,3,5.0,84,annual,2,0.0,12,2.8
BNK-300777,Germany,Female,18,1,324.04,651,1,True,True,10604633,False,0,1,4.47,293,monthly,1,0.0,12,14.2
BNK-300778,Germany,Male,19,5,9650.11,625,1,True,True,30736804,False,0,0,2.33,224,monthly,1,68620.0,10,5.5
BNK-300779,France,Male,52,4,0.0,544,1,False,False,32771985,True,0,3,3.16,117,annual,1,0.0,2,29.5
BNK-300780,France,Female,37,9,18527.75,637,3,True,True,19281428,False,0,1,4.97,363,monthly,3,0.0,10,1.3
BNK-300781,Germany,Male,26,7,9604.37,631,2,True,True,26479059,False,0,0,4.09,122,annual,2,0.0,5,2.7
BNK-300782,France,Male,22,9,10875.8,640,1,True,True,77886783,False,0,1,4.16,250,monthly,1,0.0,11,4.3
BNK-300783,France,Female,44,3,11905.14,551,2,True,False,39800116,False,0,2,3.6,66,annual,2,67646.0,1,6.3
BNK-300784,France,Female,51,6,4331.64,612,2,True,True,44344043,False,0,1,4.76,342,monthly,2,0.0,15,3.3
BNK-300785,Spain,Female,19,6,3399.65,698,1,False,True,24503885,False,0,0,3.72,77,monthly,1,0.0,12,2.3
BNK-300786,France,Female,41,2,1174.46,576,1,True,True,18737841,False,0,1,4.47,157,annual,1,0.0,10,9.1
BNK-300787,France,Male,43,3,16315.08,627,1,True,True,32191893,False,0,1,4.34,218,annual,1,0.0,16,5.7
BNK-300788,France,Male,21,6,10525.84,653,3,True,True,10627378,False,1,1,4.04,190,annual,3,0.0,14,1.4
BNK-300789,Germany,Male,67,1,3151.76,581,3,False,True,20985633,False,0,0,4.39,212,annual,3,0.0,12,6.6
BNK-300790,Germany,Female,31,4,3158.26,604,2,True,True,19414006,False,0,3,4.16,282,annual,2,0.0,11,2.2
BNK-300791,Germany,Male,25,7,17145.92,679,1,False,True,13103267,False,1,1,5.0,301,monthly,1,83202.0,14,3.4
BNK-300792,Germany,Male,25,8,5943.59,681,1,False,True,50242106,False,1,1,4.54,124,monthly,1,85178.0,11,4.5
BNK-300793,France,Male,46,5,11391.37,675,1,True,True,34021464,False,0,0,4.83,230,monthly,1,0.0,14,2.3
BNK-300794,France,Male,58,6,1820.57,633,1,True,True,26639888,False,1,1,3.39,208,monthly,1,0.0,15,4.6
BNK-300795,Spain,Female,32,8,6336.4,676,2,True,True,50792712,False,0,2,3.34,156,annual,2,18550.0,9,1.1
BNK-300796,Spain,Female,61,2,4462.8,515,1,True,True,15960375,False,2,0,4.05,185,monthly,1,0.0,11,15.5
BNK-300797,France,Male,32,6,36998.38,628,1,False,False,18549730,False,0,1,4.6,293,monthly,1,0.0,2,8.4
BNK-300798,Germany,Male,28,7,15484.42,631,2,False,True,63491593,True,0,1,3.43,248,monthly,2,0.0,12,2.9
BNK-300799,France,Male,54,8,4572.75,600,1,True,True,113630076,False,0,0,3.4,7,annual,1,0.0,21,8.7
