timestamp,hour,day_of_week,month,is_weekend,outdoor_temp_c,energy_kwh,hvac_mode,occupancy_est,solar_gen_kwh,grid_import_kwh,is_anomaly,cost_rub
2024-02-06 04:00:00,4,1,2,False,7.7,4.944,heat,1,0.0,4.944,False,25.43
2024-02-06 05:00:00,5,1,2,False,14.0,2.707,off,4,0.0,2.707,False,14.11
2024-02-06 06:00:00,6,1,2,False,15.8,3.544,off,1,0.041,3.544,False,21.91
2024-02-06 07:00:00,7,1,2,False,13.4,5.927,off,5,0.118,5.798,False,26.89
2024-02-06 08:00:00,8,1,2,False,11.4,6.374,off,6,0.124,6.124,False,30.36
2024-02-06 09:00:00,9,1,2,False,13.3,5.786,off,1,0.453,5.432,False,36.54
2024-02-06 10:00:00,10,1,2,False,14.5,5.492,off,2,0.741,5.059,False,27.12
2024-02-06 11:00:00,11,1,2,False,9.4,6.326,heat,3,0.456,5.843,False,30.8
2024-02-06 12:00:00,12,1,2,False,6.4,6.574,heat,0,0.225,6.074,False,36.92
2024-02-06 13:00:00,13,1,2,False,12.1,5.347,off,1,0.86,4.864,False,26.56
2024-02-06 14:00:00,14,1,2,False,15.6,4.775,off,7,0.677,4.342,False,27.85
2024-02-06 15:00:00,15,1,2,False,9.1,5.659,heat,3,0.236,5.305,False,35.63
2024-02-06 16:00:00,16,1,2,False,8.7,23.645,heat,5,0.431,23.395,True,149.56
2024-02-06 17:00:00,17,1,2,False,13.1,5.69,off,2,0.0,5.561,False,35.08
2024-02-06 18:00:00,18,1,2,False,11.8,6.062,off,4,0.0,6.062,False,38.55
2024-02-06 19:00:00,19,1,2,False,10.4,6.559,off,6,0.0,6.559,False,41.59
2024-02-06 20:00:00,20,1,2,False,16.0,4.081,off,5,0.0,4.081,False,20.03
2024-02-06 21:00:00,21,1,2,False,10.5,5.861,off,4,0.0,5.861,False,33.52
2024-02-06 22:00:00,22,1,2,False,13.6,4.942,off,2,0.0,4.942,False,25.95
2024-02-06 23:00:00,23,1,2,False,15.0,3.317,off,3,0.0,3.317,False,17.53
2024-02-07 00:00:00,0,2,2,False,11.9,4.047,off,1,0.0,4.047,False,20.75
2024-02-07 01:00:00,1,2,2,False,15.0,2.677,off,1,0.0,2.677,False,15.35
2024-02-07 02:00:00,2,2,2,False,14.5,3.95,off,1,0.0,3.95,False,20.56
2024-02-07 03:00:00,3,2,2,False,13.1,4.575,off,3,0.0,4.575,False,23.3
2024-02-07 04:00:00,4,2,2,False,11.4,4.162,off,6,0.0,4.162,False,22.03
2024-02-07 05:00:00,5,2,2,False,16.8,2.848,off,4,0.0,2.848,False,17.32
2024-02-07 06:00:00,6,2,2,False,15.2,3.831,off,4,0.0,3.831,False,22.61
2024-02-07 07:00:00,7,2,2,False,14.7,5.091,off,2,0.207,4.962,False,25.34
2024-02-07 08:00:00,8,2,2,False,12.7,5.855,off,1,0.124,5.605,False,36.64
2024-02-07 09:00:00,9,2,2,False,10.9,5.673,off,3,0.41,5.319,False,26.28
2024-02-07 10:00:00,10,2,2,False,6.7,7.37,heat,5,0.235,6.937,False,37.96
2024-02-07 11:00:00,11,2,2,False,14.1,5.44,off,2,0.743,4.957,False,25.4
2024-02-07 12:00:00,12,2,2,False,11.5,5.744,off,3,0.305,5.244,False,32.41
2024-02-07 13:00:00,13,2,2,False,13.2,5.49,off,0,0.73,5.007,False,34.54
2024-02-07 14:00:00,14,2,2,False,19.9,3.449,off,2,0.863,3.016,False,16.08
2024-02-07 15:00:00,15,2,2,False,16.3,4.626,off,3,0.528,4.272,False,26.35
2024-02-07 16:00:00,16,2,2,False,13.8,5.351,off,4,0.398,5.101,False,32.4
2024-02-07 17:00:00,17,2,2,False,12.2,5.583,off,2,0.202,5.454,False,31.61
2024-02-07 18:00:00,18,2,2,False,14.8,4.748,off,6,0.0,4.748,False,29.61
2024-02-07 19:00:00,19,2,2,False,15.2,5.548,off,3,0.0,5.548,False,30.57
2024-02-07 20:00:00,20,2,2,False,11.3,6.462,off,5,0.0,6.462,False,34.03
2024-02-07 21:00:00,21,2,2,False,11.7,5.888,off,4,0.0,5.888,False,27.9
2024-02-07 22:00:00,22,2,2,False,13.2,5.644,off,3,0.0,5.644,False,31.8
2024-02-07 23:00:00,23,2,2,False,10.2,4.017,off,6,0.0,4.017,False,19.64
2024-02-08 00:00:00,0,3,2,False,10.4,4.241,off,2,0.0,4.241,False,24.79
2024-02-08 01:00:00,1,3,2,False,9.1,4.835,heat,2,0.0,4.835,False,28.91
2024-02-08 02:00:00,2,3,2,False,17.7,2.445,off,3,0.0,2.445,False,12.91
2024-02-08 03:00:00,3,3,2,False,8.5,5.588,heat,7,0.0,5.588,False,31.1
2024-02-08 04:00:00,4,3,2,False,8.6,4.909,heat,3,0.0,4.909,False,29.4
2024-02-08 05:00:00,5,3,2,False,5.7,5.404,heat,1,0.005,5.404,False,30.23
2024-02-08 06:00:00,6,3,2,False,14.4,4.512,off,8,0.059,4.512,False,22.72
2024-02-08 07:00:00,7,3,2,False,9.7,7.123,heat,2,0.085,6.994,False,43.65
2024-02-08 08:00:00,8,3,2,False,14.8,5.4,off,1,0.287,5.15,False,33.6
2024-02-08 09:00:00,9,3,2,False,12.4,4.935,off,2,0.376,4.581,False,27.77
2024-02-08 10:00:00,10,3,2,False,16.3,5.311,off,8,0.822,4.878,False,24.71
2024-02-08 11:00:00,11,3,2,False,9.9,6.889,heat,7,0.328,6.406,False,37.79
2024-02-08 12:00:00,12,3,2,False,12.7,4.938,off,2,0.635,4.438,False,31.84
2024-02-08 13:00:00,13,3,2,False,15.8,3.935,off,3,0.71,3.452,False,23.99
2024-02-08 14:00:00,14,3,2,False,16.1,4.542,off,2,0.763,4.109,False,27.47
2024-02-08 15:00:00,15,3,2,False,15.8,5.005,off,6,0.532,4.651,False,28.22
2024-02-08 16:00:00,16,3,2,False,14.2,5.83,off,3,0.224,5.58,False,29.39
2024-02-08 17:00:00,17,3,2,False,12.4,4.941,off,5,0.315,4.812,False,24.27
2024-02-08 18:00:00,18,3,2,False,14.3,5.962,off,6,0.017,5.962,False,32.03
2024-02-08 19:00:00,19,3,2,False,8.6,18.644,heat,6,0.0,18.644,True,85.19
2024-02-08 20:00:00,20,3,2,False,11.4,6.305,off,6,0.0,6.305,False,39.64
2024-02-08 21:00:00,21,3,2,False,16.7,4.605,off,8,0.0,4.605,False,22.69
2024-02-08 22:00:00,22,3,2,False,15.3,5.485,off,7,0.0,5.485,False,30.71
2024-02-08 23:00:00,23,3,2,False,8.8,5.24,heat,1,0.0,5.24,False,30.65
2024-02-09 00:00:00,0,4,2,False,13.6,3.885,off,4,0.0,3.885,False,20.03
2024-02-09 01:00:00,1,4,2,False,9.8,5.124,heat,3,0.0,5.124,False,31.92
2024-02-09 02:00:00,2,4,2,False,11.6,4.072,off,2,0.0,4.072,False,18.65
2024-02-09 03:00:00,3,4,2,False,16.9,3.016,off,4,0.0,3.016,False,18.11
2024-02-09 04:00:00,4,4,2,False,7.0,5.001,heat,5,0.0,5.001,False,27.05
2024-02-09 05:00:00,5,4,2,False,8.7,5.426,heat,3,0.0,5.426,False,26.75
2024-02-09 06:00:00,6,4,2,False,13.0,4.532,off,2,0.163,4.532,False,23.29
2024-02-09 07:00:00,7,4,2,False,13.9,13.827,off,2,0.073,13.698,True,66.09
2024-02-09 08:00:00,8,4,2,False,11.6,22.457,off,3,0.266,22.207,True,101.65
2024-02-09 09:00:00,9,4,2,False,16.0,4.686,off,4,0.479,4.332,False,27.24
2024-02-09 10:00:00,10,4,2,False,11.8,6.808,off,4,0.413,6.375,False,30.92
2024-02-09 11:00:00,11,4,2,False,13.3,5.457,off,1,0.797,4.974,False,35.19
2024-02-09 12:00:00,12,4,2,False,12.7,17.546,off,5,0.777,17.046,True,87.5
2024-02-09 13:00:00,13,4,2,False,11.7,6.092,off,1,0.513,5.609,False,39.14
2024-02-09 14:00:00,14,4,2,False,14.7,5.137,off,4,0.977,4.704,False,32.6
2024-02-09 15:00:00,15,4,2,False,10.1,7.111,off,5,0.464,6.757,False,37.8
2024-02-09 16:00:00,16,4,2,False,16.4,13.306,off,2,0.509,13.056,True,76.24
2024-02-09 17:00:00,17,4,2,False,15.4,4.408,off,3,0.198,4.279,False,23.46
2024-02-09 18:00:00,18,4,2,False,15.4,5.618,off,5,0.117,5.618,False,28.88
2024-02-09 19:00:00,19,4,2,False,19.3,4.421,off,5,0.0,4.421,False,28.53
2024-02-09 20:00:00,20,4,2,False,13.8,5.131,off,7,0.0,5.131,False,32.06
2024-02-09 21:00:00,21,4,2,False,12.9,6.485,off,5,0.0,6.485,False,32.87
2024-02-09 22:00:00,22,4,2,False,13.9,5.311,off,5,0.0,5.311,False,26.99
2024-02-09 23:00:00,23,4,2,False,11.3,4.26,off,5,0.0,4.26,False,25.13
2024-02-10 00:00:00,0,5,2,True,12.2,3.521,off,1,0.0,3.521,False,17.22
2024-02-10 01:00:00,1,5,2,True,10.0,4.083,off,4,0.0,4.083,False,23.33
2024-02-10 02:00:00,2,5,2,True,16.6,2.423,off,3,0.0,2.423,False,11.92
2024-02-10 03:00:00,3,5,2,True,9.5,4.368,heat,4,0.0,4.368,False,22.88
2024-02-10 04:00:00,4,5,2,True,10.0,2.928,off,0,0.0,2.928,False,14.44
2024-02-10 05:00:00,5,5,2,True,11.9,3.568,off,5,0.0,3.568,False,19.03
2024-02-10 06:00:00,6,5,2,True,9.2,3.935,heat,4,0.0,3.935,False,21.5
2024-02-10 07:00:00,7,5,2,True,10.5,5.118,off,3,0.057,4.989,False,29.76
2024-02-10 08:00:00,8,5,2,True,11.4,4.639,off,0,0.286,4.389,False,25.07
2024-02-10 09:00:00,9,5,2,True,14.9,3.81,off,3,0.536,3.456,False,23.58
2024-02-10 10:00:00,10,5,2,True,8.2,5.563,heat,4,0.383,5.13,False,26.0
2024-02-10 11:00:00,11,5,2,True,10.9,5.021,off,4,0.628,4.538,False,26.23
2024-02-10 12:00:00,12,5,2,True,13.4,3.471,off,6,1.032,2.971,False,21.71
2024-02-10 13:00:00,13,5,2,True,14.0,4.487,off,1,0.515,4.004,False,20.67
2024-02-10 14:00:00,14,5,2,True,20.3,3.592,off,3,0.817,3.159,False,21.82
2024-02-10 15:00:00,15,5,2,True,16.9,3.665,off,3,0.637,3.311,False,16.5
2024-02-10 16:00:00,16,5,2,True,17.5,3.572,off,0,0.632,3.322,False,18.8
2024-02-10 17:00:00,17,5,2,True,7.9,6.113,heat,3,0.079,5.984,False,37.9
2024-02-10 18:00:00,18,5,2,True,13.5,4.418,off,5,0.0,4.418,False,21.71
2024-02-10 19:00:00,19,5,2,True,14.4,4.977,off,5,0.0,4.977,False,23.87
2024-02-10 20:00:00,20,5,2,True,8.8,5.493,heat,4,0.0,5.493,False,27.91
2024-02-10 21:00:00,21,5,2,True,11.8,5.142,off,6,0.0,5.142,False,27.02
2024-02-10 22:00:00,22,5,2,True,14.9,3.608,off,5,0.0,3.608,False,20.74
2024-02-10 23:00:00,23,5,2,True,15.1,2.37,off,1,0.0,2.37,False,12.86
2024-02-11 00:00:00,0,6,2,True,16.3,2.561,off,2,0.0,2.561,False,15.87
2024-02-11 01:00:00,1,6,2,True,12.9,2.909,off,3,0.0,2.909,False,18.29
2024-02-11 02:00:00,2,6,2,True,10.9,3.256,off,3,0.0,3.256,False,20.23
2024-02-11 03:00:00,3,6,2,True,14.3,2.757,off,4,0.0,2.757,False,16.93
2024-02-11 04:00:00,4,6,2,True,13.1,2.94,off,3,0.0,2.94,False,17.9
2024-02-11 05:00:00,5,6,2,True,13.9,2.351,off,2,0.0,2.351,False,12.33
2024-02-11 06:00:00,6,6,2,True,6.9,4.317,heat,3,0.092,4.317,False,26.61
2024-02-11 07:00:00,7,6,2,True,12.5,4.657,off,2,0.059,4.528,False,22.92
2024-02-11 08:00:00,8,6,2,True,13.8,3.283,off,2,0.27,3.033,False,20.68
2024-02-11 09:00:00,9,6,2,True,12.5,4.588,off,4,0.406,4.234,False,28.53
2024-02-11 10:00:00,10,6,2,True,12.1,4.31,off,0,0.714,3.877,False,25.57
2024-02-11 11:00:00,11,6,2,True,12.1,4.569,off,4,0.747,4.086,False,27.67
2024-02-11 12:00:00,12,6,2,True,9.9,4.723,heat,3,0.326,4.223,False,30.04
2024-02-11 13:00:00,13,6,2,True,15.1,3.784,off,0,0.605,3.301,False,23.25
2024-02-11 14:00:00,14,6,2,True,11.6,5.514,off,5,0.691,5.081,False,31.51
2024-02-11 15:00:00,15,6,2,True,5.0,6.05,heat,4,0.394,5.696,False,38.91
2024-02-11 16:00:00,16,6,2,True,10.7,4.766,off,4,0.315,4.516,False,25.33
2024-02-11 17:00:00,17,6,2,True,10.2,4.997,off,5,0.146,4.868,False,31.07
2024-02-11 18:00:00,18,6,2,True,11.5,3.965,off,3,0.0,3.965,False,23.6
2024-02-11 19:00:00,19,6,2,True,10.6,4.362,off,4,0.0,4.362,False,27.68
2024-02-11 20:00:00,20,6,2,True,12.2,4.873,off,3,0.0,4.873,False,24.32
2024-02-11 21:00:00,21,6,2,True,13.1,4.185,off,8,0.0,4.185,False,21.85
2024-02-11 22:00:00,22,6,2,True,10.1,5.883,off,5,0.0,5.883,False,31.02
2024-02-11 23:00:00,23,6,2,True,12.7,2.656,off,2,0.0,2.656,False,15.7
2024-02-12 00:00:00,0,0,2,False,14.5,4.415,off,4,0.0,4.415,False,24.7
2024-02-12 01:00:00,1,0,2,False,11.4,3.736,off,0,0.0,3.736,False,18.19
2024-02-12 02:00:00,2,0,2,False,14.5,3.61,off,3,0.0,3.61,False,18.95
2024-02-12 03:00:00,3,0,2,False,16.5,2.817,off,1,0.0,2.817,False,17.4
2024-02-12 04:00:00,4,0,2,False,9.7,5.182,heat,7,0.0,5.182,False,29.67
2024-02-12 05:00:00,5,0,2,False,13.4,3.685,off,4,0.0,3.685,False,21.5
2024-02-12 06:00:00,6,0,2,False,18.6,2.578,off,2,0.0,2.578,False,12.25
2024-02-12 07:00:00,7,0,2,False,13.2,5.448,off,3,0.043,5.319,False,29.81
2024-02-12 08:00:00,8,0,2,False,10.0,7.312,off,2,0.197,7.062,False,45.89
2024-02-12 09:00:00,9,0,2,False,14.0,5.855,off,2,0.502,5.501,False,36.85
2024-02-12 10:00:00,10,0,2,False,12.0,5.609,off,0,0.59,5.176,False,35.74
2024-02-12 11:00:00,11,0,2,False,8.7,6.233,heat,0,0.418,5.75,False,38.98
2024-02-12 12:00:00,12,0,2,False,12.0,5.442,off,3,0.67,4.942,False,27.66
2024-02-12 13:00:00,13,0,2,False,9.1,6.085,heat,4,0.442,5.602,False,32.27
2024-02-12 14:00:00,14,0,2,False,7.6,7.312,heat,5,0.333,6.879,False,43.07
2024-02-12 15:00:00,15,0,2,False,15.1,4.721,off,2,0.584,4.367,False,23.34
2024-02-12 16:00:00,16,0,2,False,5.5,7.907,heat,2,0.018,7.657,False,47.69
2024-02-12 17:00:00,17,0,2,False,16.7,5.101,off,2,0.405,4.972,False,29.7
2024-02-12 18:00:00,18,0,2,False,14.2,5.18,off,8,0.008,5.18,False,29.21
2024-02-12 19:00:00,19,0,2,False,17.0,3.953,off,3,0.0,3.953,False,25.49
2024-02-12 20:00:00,20,0,2,False,17.5,4.731,off,5,0.0,4.731,False,28.0
2024-02-12 21:00:00,21,0,2,False,15.9,4.324,off,7,0.0,4.324,False,20.06
2024-02-12 22:00:00,22,0,2,False,11.2,5.994,off,6,0.0,5.994,False,27.37
2024-02-12 23:00:00,23,0,2,False,10.6,5.24,off,1,0.0,5.24,False,32.39
2024-02-13 00:00:00,0,1,2,False,12.8,3.115,off,5,0.0,3.115,False,16.04
2024-02-13 01:00:00,1,1,2,False,15.5,3.314,off,6,0.0,3.314,False,16.43
2024-02-13 02:00:00,2,1,2,False,18.2,2.537,off,3,0.0,2.537,False,14.24
2024-02-13 03:00:00,3,1,2,False,9.5,4.739,heat,2,0.0,4.739,False,27.66
2024-02-13 04:00:00,4,1,2,False,14.9,2.996,off,4,0.0,2.996,False,16.83
2024-02-13 05:00:00,5,1,2,False,12.6,4.975,off,3,0.0,4.975,False,29.54
2024-02-13 06:00:00,6,1,2,False,12.6,4.208,off,3,0.0,4.208,False,22.96
2024-02-13 07:00:00,7,1,2,False,14.5,4.366,off,3,0.07,4.237,False,27.34
2024-02-13 08:00:00,8,1,2,False,4.8,7.753,heat,4,0.055,7.503,False,45.44
2024-02-13 09:00:00,9,1,2,False,12.6,6.104,off,3,0.35,5.75,False,33.57
2024-02-13 10:00:00,10,1,2,False,8.8,6.572,heat,2,0.388,6.139,False,39.98
2024-02-13 11:00:00,11,1,2,False,14.7,5.775,off,2,0.721,5.292,False,26.15
2024-02-13 12:00:00,12,1,2,False,13.4,4.604,off,1,0.671,4.104,False,29.64
2024-02-13 13:00:00,13,1,2,False,17.6,4.859,off,3,0.79,4.376,False,24.88
2024-02-13 14:00:00,14,1,2,False,17.0,4.451,off,2,0.638,4.018,False,20.92
2024-02-13 15:00:00,15,1,2,False,10.7,5.767,off,1,0.223,5.413,False,29.87
2024-02-13 16:00:00,16,1,2,False,13.3,5.784,off,1,0.268,5.534,False,34.39
2024-02-13 17:00:00,17,1,2,False,17.3,4.773,off,2,0.28,4.644,False,22.74
2024-02-13 18:00:00,18,1,2,False,13.9,5.92,off,5,0.0,5.92,False,30.56
2024-02-13 19:00:00,19,1,2,False,14.7,5.718,off,5,0.0,5.718,False,28.86
2024-02-13 20:00:00,20,1,2,False,17.5,4.463,off,3,0.0,4.463,False,20.21
2024-02-13 21:00:00,21,1,2,False,17.0,3.908,off,5,0.0,3.908,False,18.77
2024-02-13 22:00:00,22,1,2,False,13.2,4.778,off,5,0.0,4.778,False,26.26
2024-02-13 23:00:00,23,1,2,False,15.8,2.655,off,6,0.0,2.655,False,12.44
2024-02-14 00:00:00,0,2,2,False,15.3,3.296,off,1,0.0,3.296,False,20.71
2024-02-14 01:00:00,1,2,2,False,17.7,2.974,off,3,0.0,2.974,False,14.06
2024-02-14 02:00:00,2,2,2,False,12.9,4.284,off,2,0.0,4.284,False,20.24
2024-02-14 03:00:00,3,2,2,False,16.4,3.419,off,6,0.0,3.419,False,17.57
2024-02-14 04:00:00,4,2,2,False,11.4,4.108,off,2,0.0,4.108,False,23.54
2024-02-14 05:00:00,5,2,2,False,14.1,4.328,off,3,0.0,4.328,False,25.8
2024-02-14 06:00:00,6,2,2,False,15.4,4.098,off,4,0.03,4.098,False,20.0
2024-02-14 07:00:00,7,2,2,False,14.8,4.701,off,4,0.095,4.572,False,22.93
2024-02-14 08:00:00,8,2,2,False,13.6,5.345,off,4,0.144,5.095,False,26.69
2024-02-14 09:00:00,9,2,2,False,12.6,5.913,off,5,0.256,5.559,False,37.14
2024-02-14 10:00:00,10,2,2,False,14.9,5.666,off,5,0.642,5.233,False,30.89
2024-02-14 11:00:00,11,2,2,False,14.3,5.472,off,2,0.608,4.989,False,33.38
2024-02-14 12:00:00,12,2,2,False,13.0,5.298,off,4,0.697,4.798,False,32.97
2024-02-14 13:00:00,13,2,2,False,14.7,4.702,off,1,0.77,4.219,False,27.34
2024-02-14 14:00:00,14,2,2,False,8.2,6.312,heat,1,0.351,5.879,False,34.17
2024-02-14 15:00:00,15,2,2,False,14.0,5.201,off,3,0.333,4.847,False,33.1
2024-02-14 16:00:00,16,2,2,False,7.6,6.698,heat,2,0.085,6.448,False,32.15
2024-02-14 17:00:00,17,2,2,False,10.0,5.775,off,1,0.147,5.646,False,28.14
2024-02-14 18:00:00,18,2,2,False,13.7,5.665,off,7,0.027,5.665,False,31.09
2024-02-14 19:00:00,19,2,2,False,12.5,5.527,off,4,0.0,5.527,False,27.64
2024-02-14 20:00:00,20,2,2,False,7.6,7.074,heat,3,0.0,7.074,False,43.24
2024-02-14 21:00:00,21,2,2,False,7.0,6.528,heat,7,0.0,6.528,False,33.46
2024-02-14 22:00:00,22,2,2,False,11.6,6.297,off,6,0.0,6.297,False,39.45
2024-02-14 23:00:00,23,2,2,False,7.2,5.836,heat,7,0.0,5.836,False,35.18
2024-02-15 00:00:00,0,3,2,False,8.5,5.637,heat,1,0.0,5.637,False,33.55
2024-02-15 01:00:00,1,3,2,False,10.8,4.546,off,4,0.0,4.546,False,25.54
2024-02-15 02:00:00,2,3,2,False,15.2,3.406,off,2,0.0,3.406,False,21.74
2024-02-15 03:00:00,3,3,2,False,9.1,5.288,heat,1,0.0,5.288,False,33.18
2024-02-15 04:00:00,4,3,2,False,6.1,6.3,heat,3,0.0,6.3,False,31.36
2024-02-15 05:00:00,5,3,2,False,16.6,3.152,off,3,0.0,3.152,False,14.26
2024-02-15 06:00:00,6,3,2,False,15.1,2.906,off,7,0.0,2.906,False,18.11
2024-02-15 07:00:00,7,3,2,False,13.6,5.219,off,2,0.0,5.09,False,23.75
2024-02-15 08:00:00,8,3,2,False,12.4,6.241,off,4,0.357,5.991,False,36.06
2024-02-15 09:00:00,9,3,2,False,18.8,4.608,off,2,0.704,4.254,False,28.35
2024-02-15 10:00:00,10,3,2,False,13.5,5.557,off,3,0.603,5.124,False,25.15
2024-02-15 11:00:00,11,3,2,False,12.8,5.44,off,1,0.651,4.957,False,27.06
2024-02-15 12:00:00,12,3,2,False,12.0,6.491,off,3,0.576,5.991,False,39.67
2024-02-15 13:00:00,13,3,2,False,13.8,4.935,off,1,0.848,4.452,False,29.32
2024-02-15 14:00:00,14,3,2,False,10.3,6.23,off,3,0.529,5.797,False,31.52
2024-02-15 15:00:00,15,3,2,False,15.8,5.032,off,5,0.748,4.678,False,25.77
2024-02-15 16:00:00,16,3,2,False,16.4,4.869,off,6,0.338,4.619,False,31.11
2024-02-15 17:00:00,17,3,2,False,16.3,4.403,off,4,0.2,4.274,False,21.07
2024-02-15 18:00:00,18,3,2,False,12.4,6.041,off,4,0.0,6.041,False,32.99
2024-02-15 19:00:00,19,3,2,False,13.6,5.632,off,8,0.0,5.632,False,29.89
2024-02-15 20:00:00,20,3,2,False,8.5,6.743,heat,7,0.0,6.743,False,37.16
2024-02-15 21:00:00,21,3,2,False,8.7,6.786,heat,4,0.0,6.786,False,36.27
2024-02-15 22:00:00,22,3,2,False,14.8,4.883,off,4,0.0,4.883,False,23.98
2024-02-15 23:00:00,23,3,2,False,15.2,4.232,off,0,0.0,4.232,False,25.79
2024-02-16 00:00:00,0,4,2,False,7.3,6.025,heat,3,0.0,6.025,False,34.23
2024-02-16 01:00:00,1,4,2,False,8.6,4.877,heat,4,0.0,4.877,False,27.33
2024-02-16 02:00:00,2,4,2,False,9.7,4.81,heat,3,0.0,4.81,False,30.71
2024-02-16 03:00:00,3,4,2,False,13.5,4.378,off,2,0.0,4.378,False,25.54
2024-02-16 04:00:00,4,4,2,False,11.2,4.767,off,1,0.0,4.767,False,25.82
2024-02-16 05:00:00,5,4,2,False,9.0,5.104,heat,2,0.0,5.104,False,31.39
2024-02-16 06:00:00,6,4,2,False,11.6,4.023,off,5,0.114,4.023,False,25.44
2024-02-16 07:00:00,7,4,2,False,11.5,5.576,off,3,0.226,5.447,False,27.18
2024-02-16 08:00:00,8,4,2,False,15.2,5.036,off,2,0.503,4.786,False,26.64
2024-02-16 09:00:00,9,4,2,False,11.7,6.555,off,5,0.381,6.201,False,39.15
2024-02-16 10:00:00,10,4,2,False,16.9,5.058,off,5,0.867,4.625,False,29.73
2024-02-16 11:00:00,11,4,2,False,6.4,7.473,heat,0,0.361,6.99,False,36.22
2024-02-16 12:00:00,12,4,2,False,13.9,5.644,off,6,0.512,5.144,False,30.64
2024-02-16 13:00:00,13,4,2,False,18.8,3.398,off,4,1.045,2.915,False,18.3
2024-02-16 14:00:00,14,4,2,False,12.1,5.915,off,6,0.582,5.482,False,30.03
2024-02-16 15:00:00,15,4,2,False,11.7,6.019,off,4,0.383,5.665,False,30.26
2024-02-16 16:00:00,16,4,2,False,10.5,5.597,off,4,0.25,5.347,False,32.62
2024-02-16 17:00:00,17,4,2,False,8.1,7.673,heat,4,0.005,7.544,False,47.25
2024-02-16 18:00:00,18,4,2,False,15.7,5.082,off,3,0.015,5.082,False,31.83
2024-02-16 19:00:00,19,4,2,False,10.1,6.508,off,7,0.0,6.508,False,29.62
2024-02-16 20:00:00,20,4,2,False,15.2,4.708,off,3,0.0,4.708,False,24.04
2024-02-16 21:00:00,21,4,2,False,13.7,5.503,off,8,0.0,5.503,False,32.86
2024-02-16 22:00:00,22,4,2,False,14.5,5.258,off,5,0.0,5.258,False,29.66
2024-02-16 23:00:00,23,4,2,False,9.7,5.668,heat,2,0.0,5.668,False,35.51
2024-02-17 00:00:00,0,5,2,True,13.5,3.219,off,2,0.0,3.219,False,20.49
2024-02-17 01:00:00,1,5,2,True,12.5,3.166,off,4,0.0,3.166,False,15.06
2024-02-17 02:00:00,2,5,2,True,13.1,2.341,off,2,0.0,2.341,False,11.01
2024-02-17 03:00:00,3,5,2,True,5.0,4.473,heat,8,0.0,4.473,False,25.44
2024-02-17 04:00:00,4,5,2,True,14.1,6.222,off,2,0.0,6.222,True,33.7
2024-02-17 05:00:00,5,5,2,True,19.2,1.58,off,5,0.0,1.58,False,7.99
2024-02-17 06:00:00,6,5,2,True,8.7,4.252,heat,3,0.0,4.252,False,21.32
2024-02-17 07:00:00,7,5,2,True,15.3,3.91,off,0,0.033,3.781,False,22.51
2024-02-17 08:00:00,8,5,2,True,11.8,5.023,off,2,0.338,4.773,False,25.11
2024-02-17 09:00:00,9,5,2,True,9.4,6.223,heat,5,0.304,5.869,False,29.17
2024-02-17 10:00:00,10,5,2,True,10.4,4.735,off,3,0.453,4.302,False,29.81
2024-02-17 11:00:00,11,5,2,True,16.9,3.112,off,5,0.767,2.629,False,18.23
2024-02-17 12:00:00,12,5,2,True,13.4,4.42,off,4,0.832,3.92,False,27.5
2024-02-17 13:00:00,13,5,2,True,12.1,4.056,off,5,0.544,3.573,False,19.65
2024-02-17 14:00:00,14,5,2,True,7.8,5.743,heat,2,0.524,5.31,False,27.28
2024-02-17 15:00:00,15,5,2,True,14.2,3.991,off,1,0.578,3.637,False,23.83
2024-02-17 16:00:00,16,5,2,True,15.7,3.267,off,3,0.499,3.017,False,17.61
2024-02-17 17:00:00,17,5,2,True,13.4,3.839,off,5,0.161,3.71,False,24.35
2024-02-17 18:00:00,18,5,2,True,9.1,5.231,heat,3,0.0,5.231,False,32.25
2024-02-17 19:00:00,19,5,2,True,14.1,3.913,off,6,0.0,3.913,False,20.05
2024-02-17 20:00:00,20,5,2,True,18.1,3.067,off,6,0.0,3.067,False,19.1
2024-02-17 21:00:00,21,5,2,True,12.0,5.242,off,2,0.0,5.242,False,24.59
2024-02-17 22:00:00,22,5,2,True,15.6,4.228,off,9,0.0,4.228,False,19.16
2024-02-17 23:00:00,23,5,2,True,11.8,3.41,off,3,0.0,3.41,False,17.72
2024-02-18 00:00:00,0,6,2,True,12.0,3.491,off,2,0.0,3.491,False,22.42
2024-02-18 01:00:00,1,6,2,True,13.1,2.523,off,4,0.0,2.523,False,14.59
2024-02-18 02:00:00,2,6,2,True,11.4,3.603,off,2,0.0,3.603,False,20.65
2024-02-18 03:00:00,3,6,2,True,11.1,3.026,off,4,0.0,3.026,False,16.56
2024-02-18 04:00:00,4,6,2,True,12.6,3.308,off,3,0.0,3.308,False,15.12
2024-02-18 05:00:00,5,6,2,True,15.4,3.093,off,3,0.0,3.093,False,16.99
2024-02-18 06:00:00,6,6,2,True,12.7,3.423,off,0,0.0,3.423,False,20.07
2024-02-18 07:00:00,7,6,2,True,12.4,4.969,off,2,0.125,4.84,False,28.34
2024-02-18 08:00:00,8,6,2,True,13.1,4.012,off,3,0.238,3.762,False,22.42
2024-02-18 09:00:00,9,6,2,True,17.3,3.395,off,2,0.492,3.041,False,18.39
